"data_type","source","family","taxon","common","collector_observer","collectors_num","date","year","county","location","lat","long","elevation (m)","habitat","phenology","taxonauths"
"image","dig21509","Orobanchaceae","Orobanche californica ssp. californica","California broomrape","Gerald D. Carr","","July 17, 2009","2009","Lane","Kirk Pond Unit, off Clearlake Road, Fern Ridge Wildlife Area, southwest of Alvadore; 44.12119&#176; N -123.28387&#176; W","44.1212","-123.2839","","","","Orobanche californica Cham. & Schltdl. ssp. californica "
"observation","371952","Orobanchaceae","Castilleja attenuata","narrowleaf paintbrush, valley tassels","Harvey, T.","","2004 - 2011","2004","Linn","Wolf Rock and Meadow (Lake)","44.2926","-122.1568","427","","","Castilleja attenuata (A. Gray) T.I. Chuang & Heckard "
"observation","328235","Orobanchaceae","Castilleja elata","slender paintbrush, Siskiyou paintbrush","Morse, K.","","26 June 2007","2007","Josephine","Deer Creek Center - South","42.2720","-123.6442","382","","","Castilleja elata Piper "
"observation","379185","Orobanchaceae","Castilleja hispida var. hispida","harsh Indian paintbrush","Bluhm, W., Myers, E.","","2009 - 2010","2009","Marion","Dome Rock Trail 3381 Willamette National Forest","44.7533","-122.2084","1198","","","Castilleja hispida Benth. var. hispida "
"observation","370448","Orobanchaceae","Castilleja tenuis","annual white paintbrush, hairy owl clover","Harvey, T.","","2003 - 2004","2003","Lane","Mount Salem","43.9318","-122.6561","732","","","Castilleja tenuis (A. Heller) T.I. Chuang & Heckard "
"observation","202065","Orobanchaceae","Castilleja miniata","scarlet paintbrush","Harvey, T.","","1 July 2003","2003","Lane","Sardine Butte: Harvey","43.9741","-122.2958","1524","","","Castilleja miniata Douglas ex Hook. "
"observation","141592","Orobanchaceae","Castilleja hispida var. hispida","harsh Indian paintbrush","Cole, Gl.","","22 June 2002","2002","Linn","Quentin Creek Roadless Area","44.3090","-122.2406","640","forest","","Castilleja hispida Benth. var. hispida "
"image","dig35043","Orobanchaceae","Castilleja oresbia","pale paintbrush","Gerald D. Carr","","July 11, 2013","2013","Crook","NFD Rd. 42, 1.7 mi. E of jct. with NFD Rd. 4210, near SW Corner of Big Summit Prairie, E of Prineville; 1411m","44.3485","-120.2726","1411","","","Castilleja oresbia Greenm. "
"image","dig21517","Orobanchaceae","Orobanche californica ssp. californica","California broomrape","Gerald D. Carr","","September 25, 2009","2009","Lane","Kirk Pond Unit, off Clearlake Road, Fern Ridge Wildlife Area, southwest of Alvadore; 44.12119&#176; N -123.28387&#176; W","44.1212","-123.2839","","","","Orobanche californica Cham. & Schltdl. ssp. californica "
"observation","430327","Orobanchaceae","Cordylanthus ramosus","bushy birdbeak","Schuller, R., Halvorson, R.","","April 2009","2009","Lake","Benjamin RNA","43.5936","-120.3663","1500","forest","","Cordylanthus ramosus Nutt. ex Benth. "
"image","dig23703","Orobanchaceae","Castilleja xanthotricha","yellow haired paintbrush","Gerald D. Carr","","July 5, 2010","2010","Wheeler","Indian Canyon Visitors Parking area, 1.0 mi. east of, Highway 218, east of Clarno; 509m","44.9132","-120.3099","509","","","Castilleja xanthotricha Pennell "
"image","dig21514","Orobanchaceae","Orobanche californica ssp. californica","California broomrape","Gerald D. Carr","","July 17, 2009","2009","Lane","Kirk Pond Unit, off Clearlake Road, Fern Ridge Wildlife Area, southwest of Alvadore; 44.12119&#176; N -123.28387&#176; W","44.1212","-123.2839","","","","Orobanche californica Cham. & Schltdl. ssp. californica "
"observation","371871","Orobanchaceae","Orobanche uniflora","naked broomrape","Harvey, T.","","2004 - 2010","2004","Lane","Winberry Creek Rd 102-150","43.8737","-122.5784","351","","","Orobanche uniflora L. "
"observation","424330","Orobanchaceae","Castilleja hispida","harsh Indian paintbrush","Newhouse, B., Brainerd, R.","","11 August 2007","2007","Lane","East Waldo Meadows","43.7600","-122.1081","1524","","","Castilleja hispida Benth. "
"observation","401275","Orobanchaceae","Triphysaria pusilla","dwarf triphysaria, dwarf owl clover","Newhouse, B.","","2007 - 2009","2007","Lane","Private Site about 1.5 miles north of Fern Ridge Dam","44.1538","-123.2921","101","","","Triphysaria pusilla (Benth.) T.I. Chuang & Heckard "
"observation","313173","Orobanchaceae","Pedicularis bracteosa var. flavida","towering lousewort","Salix Associates","","27 July 2004","2004","Lane","Grasshopper to Chuksney Mountain Meadow # 8","43.9282","-122.1205","1585","","","Pedicularis bracteosa Benth. var. flavida (Pennell) Cronquist "
"image","dig11536","Orobanchaceae","Kopsiopsis strobilacea","California groundcone","Keir Morse","","May 3, 2007","2007","Josephine","Deer Creek Center, Selma; site code: I127; 42.2805387588&#176; N -123.647750581&#176; W","42.2805","-123.6478","","","","Kopsiopsis strobilacea (A. Gray) Beck "
"observation","296115","Orobanchaceae","Castilleja miniata var. miniata","scarlet paintbrush","Otting, N., Wilson, B.","","30 August 2005","2005","Multnomah","Bull Run Watershed: intersection of roads 2030 and 2030023","45.5545","-121.9672","935","","","Castilleja miniata Douglas ex Hook. var. miniata "
"observation","191682","Orobanchaceae","Pedicularis attollens","little elephant head","Bluhm, W.","","September 2002","2002","Deschutes","Green Lakes Trail","44.0614","-121.7411","1658","","","Pedicularis attollens A. Gray "
"image","dig23675","Orobanchaceae","Castilleja peckiana","Peck's paintbrush","Gerald D. Carr","","July 5, 2010","2010","Wheeler","Highway 218, 4.1 mi. south of junction with Highway 19 at Fossil; 1017m; 44.94871&#176; N -120.22574&#176; W","44.9487","-120.2257","1017","","","Castilleja peckiana Pennell "
"image","dig25269","Orobanchaceae","Orthocarpus cuspidatus ssp. copelandii","Copeland's owl clover","Gerald D. Carr","","September 9, 2010","2010","Josephine","Bigelow Lake, north-northeast of,  via trail off NFD Road 070; 1791m; 42.09142&#176; N -123.3698&#176; W","42.0914","-123.3698","1791","","","Orthocarpus cuspidatus Greene ssp. copelandii (Eastw.) T.I. Chuang & Heckard "
"observation","414349","Orobanchaceae","Bellardia viscosa","yellow parentucellia","Newhouse, B.","","20 February 2006","2006","Lane","SE Springfield Private Site in T18S R02W","44.0291","-122.9193","","","","Bellardia viscosa (L.) Fisch. & C.A. Mey. "
"image","dig25350","Orobanchaceae","Pedicularis bracteosa var. flavida","towering lousewort","Gerald D. Carr","","July 14, 2010","2010","Clackamas","Trail 724 to Black Wolf Meadows/Anvil Lake, NFD Road 160, 14.2 mi. north of Ripplebrook via NFD Roads 57 and 58; 1265m","45.1475","-121.8643","1265","","","Pedicularis bracteosa Benth. var. flavida (Pennell) Cronquist "
"image","dig14428","Orobanchaceae","Triphysaria pusilla","dwarf triphysaria, dwarf owl clover","Keir Morse","","May 4, 2007","2007","Josephine","Deer Creek Center, Selma; site code: I098; 42.2774957598&#176; N -123.641146318&#176; W","42.2775","-123.6411","","","","Triphysaria pusilla (Benth.) T.I. Chuang & Heckard "
"image","dig39823","Orobanchaceae","Pedicularis densiflora","red flowered pedicularis, Indian warrior","Howard W. Erbe","","April 21, 2013","2013","Josephine","Cathedral Hills; 335m; 42.400875&#176; N -123.341127&#176; W","42.4009","-123.3411","335","","","Pedicularis densiflora Benth. ex Hook. "
