"data_type","source","family","taxon","common","collector_observer","collectors_num","date","year","county","location","lat","long","elevation (m)","habitat","phenology","taxonauths"
"observation","422277","Selaginellaceae","Selaginella wallacei","Wallace's selaginella, Wallace's spikemoss","Harvey, T.","","23 May 2013","2013","Lane","Jasper Prairie: Harvey","44.0005","-122.8689","253","","","Selaginella wallacei Hieron. "
"observation","371681","Selaginellaceae","Selaginella wallacei","Wallace's selaginella, Wallace's spikemoss","Harvey, T.","","2004 - 2005","2004","Douglas","Wild Rose Point","43.3715","-122.5386","1472","","","Selaginella wallacei Hieron. "
"observation","371773","Selaginellaceae","Selaginella wallacei","Wallace's selaginella, Wallace's spikemoss","Harvey, T.","","22 August 2007","2007","Clackamas","Wildcat Mountain, Clackamas County","45.2955","-122.0348","1081","","","Selaginella wallacei Hieron. "
"observation","366023","Selaginellaceae","Selaginella wallacei","Wallace's selaginella, Wallace's spikemoss","Harvey, T.","","2007","2007","Lane","Aubrey Mountain","43.7460","-122.4014","759","","","Selaginella wallacei Hieron. "
"observation","327862","Selaginellaceae","Selaginella wallacei","Wallace's selaginella, Wallace's spikemoss","Morse, K.","","12 April 2007","2007","Josephine","Deer Creek Center - North","42.3040","-123.6481","456","","","Selaginella wallacei Hieron. "
"observation","374077","Selaginellaceae","Selaginella scopulorum","Rocky Mountain spikemoss","Harvey, T.","","2004 - 2011","2004","Douglas","Abbott Butte","42.9321","-122.5699","1637","","","Selaginella scopulorum Maxon "
"observation","357748","Selaginellaceae","Selaginella wallacei","Wallace's selaginella, Wallace's spikemoss","Wilson, B., Otting, N.","","17 September 2008","2008","Douglas","Snively Creek Road #2","42.9544","-123.1754","253","","","Selaginella wallacei Hieron. "
"observation","370401","Selaginellaceae","Selaginella wallacei","Wallace's selaginella, Wallace's spikemoss","Harvey, T.","","2004 - 2007","2004","Linn","Monument Peak","44.6896","-122.3270","1219","","","Selaginella wallacei Hieron. "
"observation","378299","Selaginellaceae","Selaginella wallacei","Wallace's selaginella, Wallace's spikemoss","Harvey, T.","","2009 - 2012","2009","Douglas","Loletta Lakes, Peak and wetlands","43.3991","-122.4289","1603","","","Selaginella wallacei Hieron. "
"observation","369151","Selaginellaceae","Selaginella wallacei","Wallace's selaginella, Wallace's spikemoss","Harvey, T.","","2006 - 2013","2006","Lane","Heckletooth Mountain","43.7466","-122.3622","759","","","Selaginella wallacei Hieron. "
"image","dig36302","Selaginellaceae","Selaginella oregana","Oregon selaginella, Oregon spikemoss","Gerald D. Carr","","June 20, 2013","2013","Clatsop","Saddle Mt. Trail; 570m; 45.96059&#176; N -123.68604&#176; W","45.9606","-123.6860","570","","","Selaginella oregana D.C. Eaton "
"observation","305040","Selaginellaceae","Selaginella wallacei","Wallace's selaginella, Wallace's spikemoss","Wilson, B., Brainerd, R.","","13 June 2006","2006","Multnomah","Wahkeena Falls","45.5731","-122.1269","","","","Selaginella wallacei Hieron. "
"observation","309261","Selaginellaceae","Selaginella wallacei","Wallace's selaginella, Wallace's spikemoss","Mitchell, K.","","30 April 2006","2006","Tillamook","Confluence of the North and South Fork Salmonberry River","45.7151","-123.5201","","","","Selaginella wallacei Hieron. "
