"data_type","source","family","taxon","common","collector_observer","collectors_num","date","year","county","location","lat","long","elevation (m)","habitat","phenology","taxonauths"
"observation","412629","Juncaceae","Juncus bufonius","toad rush","Newhouse, B., Brainerd, R.","","July 2007","2007","Benton","Herbert Farm and Natural Area, Open Space Park","44.5198","-123.2956","","","","Juncus bufonius L. "
"observation","417004","Juncaceae","Juncus breweri","Brewer's rush, salt rush","Wood, W.","","6 July 2013","2013","Curry","Samuel H. Boardman State Scenic Corridor, Whaleshead Beach 2","42.1383","-124.3538","","","","Juncus breweri Engelm. "
"observation","367567","Juncaceae","Juncus ensifolius","dagger-leaved rush, swordleaf rush","Harvey, T.","","11 September 2006","2006","Lane","Cupit Mary Meadow","43.7322","-122.1112","1509","","","Juncus ensifolius Wickstr. "
"observation","10096121","Juncaceae","Juncus tenuis","path rush, poverty rush, slender rush","R.E. Brainerd","","28 June 2013","2013","Linn","Unaccessioned specimen: Brainerd, R. #2166","44.4500","-122.5516","274","Cleared area in powerline right-of-wa...","","Juncus tenuis Willd. "
"observation","407884","Juncaceae","Juncus balticus","Baltic rush","Wilson, B., Otting, N.","","26 June 2012","2012","Lake","Hill Camp near Big Hole Reservoir","42.0529","-119.7006","1885","","","Juncus balticus Willd. "
"image","dig35643","Juncaceae","Juncus planifolius","New Zealand rush, flat-leaved rush","Gerald D. Carr","","September 28, 2013","2013","Lane","ca. 0.1 mi. NW of parking area at W end of Baker Beach Rd., off Hwy 101, ca. 7 mi. N of Florence; 5m; 44.08856&#176; N -124.11976&#176; W","44.0886","-124.1198","5","","","Juncus planifolius R. Br. "
"observation","314242","Juncaceae","Juncus tenuis","path rush, poverty rush, slender rush","Salix Associates","","2004","2004","Lane","Lowell Butte (Disappointment Butte)","43.9243","-122.7653","","","","Juncus tenuis Willd. "
"image","dig28056","Juncaceae","Juncus bufonius","toad rush","Gerald D. Carr","","October 25, 2011","2011","Lane","Highway 58, south of, at Rolling Riffle Creek flood zone, 2.5 mi. southeast  of Minnow; 289m","43.8771","-122.7037","289","","","Juncus bufonius L. "
"observation","404508","Juncaceae","Juncus bufonius","toad rush","Wilson, B.","","2011","2011","Benton","Chip Ross Park","44.6085","-123.2843","244","","","Juncus bufonius L. "
"observation","286379","Juncaceae","Juncus effusus","pasture rush, soft rush","Wilson, B., Brainerd, R., Newhouse, B.","","2002","2002","Douglas","I-5, mile 153 to 154","43.5977","-123.2384","","","","Juncus effusus L. "
"observation","354467","Juncaceae","Juncus ensifolius","dagger-leaved rush, swordleaf rush","Wilson, B., Otting, N.","","11 July 2008","2008","Douglas","Susan Creek Falls day use area","43.2986","-122.9051","291","","","Juncus ensifolius Wickstr. "
"observation","352322","Juncaceae","Juncus ensifolius","dagger-leaved rush, swordleaf rush","Wilson, B.","","6 June 2008","2008","Douglas","Osprey Boat Launch","43.4503","-123.5387","74","","","Juncus ensifolius Wickstr. "
"observation","295777","Juncaceae","Luzula comosa","Pacific woodrush","Otting, N., Wilson, B., Brainerd, R., Newhouse, B.","","24 August 2005","2005","Clackamas","Bull Run Watershed: end of road 10 (Lolo Pass gate)","45.4274","-121.8029","1036","","","Luzula comosa E. Mey. "
"observation","284933","Juncaceae","Juncus effusus","pasture rush, soft rush","Wilson, B., Brainerd, R.","","2002","2002","Linn","I-5, mile 211 to 212","44.3155","-123.0610","","","","Juncus effusus L. "
"image","dig13069","Juncaceae","Luzula multiflora","common woodrush","Keir Morse","","April 6, 2007","2007","Josephine","Deer Creek Center, Selma; site code: I038; 42.2918271596&#176; N -123.651869215&#176; W","42.2918","-123.6519","","","","Luzula multiflora (Ehrh.) Lej. "
"observation","376591","Juncaceae","Luzula comosa","Pacific woodrush","Newhouse, B., Brainerd, R.","","2007","2007","Lane","Meisen Property","44.0004","-123.1231","242","","","Luzula comosa E. Mey. "
"observation","314240","Juncaceae","Juncus marginatus","grass rush","Salix Associates","","2004","2004","Lane","Lowell Butte (Disappointment Butte)","43.9243","-122.7653","","","","Juncus marginatus Rostk. "
"observation","303739","Juncaceae","Juncus mertensianus","Mertens' rush","Brainerd, R., Newhouse, B.","","1 September 2005","2005","Lane","Meadow at Deer Creek Trailhead","43.5924","-122.0956","1570","","","Juncus mertensianus Bong. "
