"data_type","source","family","taxon","common","collector_observer","collectors_num","date","year","county","location","lat","long","elevation (m)","habitat","phenology","taxonauths"
"image","dig26194","Melanthiaceae","Toxicoscordion fremontii","Fremont's star lily, Fremont's death camas","Gerald D. Carr","","June 18, 2010","2010","Curry","Battle Rock, south of Highway 101, Port Orford; 15m; 42.74177&#176; N -124.49301&#176; W","42.7418","-124.4930","15","","","Toxicoscordion fremontii (Torr.) Rydb. "
"observation","376186","Melanthiaceae","Veratrum viride","","Harvey, T.","","2009 - 2013","2009","Douglas","Fuller Lake Trail","43.4003","-122.4995","1494","","","Veratrum viride Aiton "
"observation","367520","Melanthiaceae","Xerophyllum tenax","bear-grass, western turkeybeard, beargrass","Harvey, T.","","22 October 2008","2008","Linn","Crabtree Valley","44.5267","-122.0787","975","","","Xerophyllum tenax (Pursh) Nutt. "
"observation","325022","Melanthiaceae","Toxicoscordion venenosum","meadow death camas, poison camas","Umpqua NF botanist","","2005","2005","Douglas","Squaw Flat Research Natural Area","42.9714","-122.6784","","","","Toxicoscordion venenosum (S. Watson) Rydb. "
"observation","329749","Melanthiaceae","Trillium albidum","giant trillium, sessile trillium","Wilson, B.","","2008","2008","Polk","Luckiamute Landing","44.7390","-123.1435","50","","","Trillium albidum J.D. Freeman "
"observation","178383","Melanthiaceae","Toxicoscordion venenosum","meadow death camas, poison camas","Heinze, D.","","28 May 2004","2004","Lake","Thompson Reservoir","42.9007","-121.0432","1521","forest, herbland, shrubland","","Toxicoscordion venenosum (S. Watson) Rydb. "
"observation","373953","Melanthiaceae","Anticlea occidentalis","western stenanthium, bronze bells","Harvey, T.","","2004 - 2009","2004","Douglas","Rattlesnake Mountain","43.1069","-122.4233","1707","","","Anticlea occidentalis (A. Gray) Zomlefer & Judd "
"image","dig36508","Melanthiaceae","Trillium kurabayashii","giant purple wakerobin","Gerald D. Carr","","April 20, 2013","2013","Benton","Sensitive species - location undisclosed","44.5000","-123.3000","122","","","Trillium kurabayashii J.D. Freeman "
"observation","314184","Melanthiaceae","Trillium ovatum","western trillium","Salix Associates","","2004","2004","Lane","Lowell Butte (Disappointment Butte)","43.9243","-122.7653","","","","Trillium ovatum Pursh "
"image","dig7118","Melanthiaceae","Xerophyllum tenax","bear-grass, western turkeybeard, beargrass","Bruce Neil Newhouse","","July 28, 2002","2002","Lane","Horsepasture Mountain; 44.1157&#176; N -122.0879&#176; W","44.1157","-122.0879","","","","Xerophyllum tenax (Pursh) Nutt. "
"observation","372600","Melanthiaceae","Toxicoscordion venenosum","meadow death camas, poison camas","Harvey, T.","","2003 - 2012","2003","Lane","Youngs Rock Trail","43.5349","-122.4005","610","","","Toxicoscordion venenosum (S. Watson) Rydb. "
"image","dig26202","Melanthiaceae","Toxicoscordion micranthum","small-flowered zigadenus","Gerald D. Carr","","May 12, 2010","2010","Josephine","Illinois River Bridge,  1.0 mi. southwest of, NFD Road 4201, southwest of 8 Dollar Mountain; 437m","42.2364","-123.6952","437","","","Toxicoscordion micranthum (Eastw.) A. Heller "
"observation","309648","Melanthiaceae","Veratrum viride","","Heinze, D.","","27 July 2005","2005","Jackson","Dutchmans Peak, Heinze","42.0383","-122.8808","2103","forest, herbland, shrubland","","Veratrum viride Aiton "
"observation","201451","Melanthiaceae","Trillium ovatum","western trillium","Harvey, T.","","2003 - 2011","2003","Linn","Carpenter Mountain: Harvey","44.2763","-122.1380","1366","","","Trillium ovatum Pursh "
"observation","204211","Melanthiaceae","Xerophyllum tenax","bear-grass, western turkeybeard, beargrass","Bluhm, W.","","2003","2003","Linn","Browder Ridge: Bluhm","44.3816","-122.1009","1158","","","Xerophyllum tenax (Pursh) Nutt. "
"observation","407163","Melanthiaceae","Toxicoscordion paniculatum","panicled death camas, panicled zigadenus, foothill death camas","Wilson, B., Otting, N.","","15 June 2012","2012","Jefferson","1.5 mi. W of Grandview, just S of Graham Road","44.5377","-121.3793","858","","","Toxicoscordion paniculatum (Nutt.) Rydb. "
"observation","303790","Melanthiaceae","Xerophyllum tenax","bear-grass, western turkeybeard, beargrass","Newhouse, B.","","August 2005","2005","Lane","East side of Happy Lake","43.5419","-122.1939","1615","","","Xerophyllum tenax (Pursh) Nutt. "
"observation","180360","Melanthiaceae","Toxicoscordion venenosum","meadow death camas, poison camas","Koenig, J.","","14 May 2002","2002","Lane","Cloverpatch Butte Oak Habitat Inventory","43.8171","-122.5621","800","","","Toxicoscordion venenosum (S. Watson) Rydb. "
"observation","302593","Melanthiaceae","Veratrum viride","","Brainerd, R., Blakeley-Smith, M.","","August 2005","2005","Linn","meadow at Lake Anne","44.5712","-121.8735","1202","","","Veratrum viride Aiton "
"observation","366748","Melanthiaceae","Veratrum viride","","Harvey, T.","","2008 - 2013","2008","Douglas","Bradley Lake - Harvey","43.4004","-122.4801","1646","","","Veratrum viride Aiton "
"observation","412278","Melanthiaceae","Trillium ovatum","western trillium","Newhouse, B.","","September 2010","2010","Douglas","Devils Staircase Proposed Wilderness","43.7545","-123.8506","137","","","Trillium ovatum Pursh "
"observation","226102","Melanthiaceae","Xerophyllum tenax","bear-grass, western turkeybeard, beargrass","Mt. Hood NF botanist","","1 August 2002","2002","Clackamas","Mazama Lodge Trail","45.3120","-121.7360","1219","","","Xerophyllum tenax (Pursh) Nutt. "
"observation","180637","Melanthiaceae","Toxicoscordion venenosum","meadow death camas, poison camas","Heinze, D.","","26 May 2002","2002","Klamath","Gerber Reservoir","42.2057","-121.1208","1475","","","Toxicoscordion venenosum (S. Watson) Rydb. "
"image","dig29364","Melanthiaceae","Veratrum insolitum","Siskiyou false-hellebore","Gerald D. Carr","","July 27, 2011","2011","Polk","Bickleton Highway, 5.2 mi. southwest of Cleveland, northwest of Goldendale; 861m; 44.92399&#176; N -123.60471&#176; W","44.9240","-123.6047","861","","","Veratrum insolitum Jeps. "
"observation","378146","Melanthiaceae","Veratrum insolitum","Siskiyou false-hellebore","Harvey, T.","","2003 - 2009","2003","Lane","Huckleberry Mountain: Harvey","43.8468","-122.3214","1402","","","Veratrum insolitum Jeps. "
"observation","192774","Melanthiaceae","Trillium ovatum ssp. ovatum","western trillium, western wakerobin","Bluhm, W.","","2003","2003","Marion","Phantom Natural Bridge","44.7790","-122.2234","1219","","","Trillium ovatum Pursh ssp. ovatum "
"observation","313719","Melanthiaceae","Xerophyllum tenax","bear-grass, western turkeybeard, beargrass","Salix Associates","","14 August 2003","2003","Linn","Hoodoo Ski Area Alpine Slide","44.4092","-121.8757","1426","","","Xerophyllum tenax (Pursh) Nutt. "
"observation","416734","Melanthiaceae","Trillium ovatum ssp. ovatum","western trillium, western wakerobin","Wood, W.","","21 April 2013","2013","Curry","Forest Service Winchuck Campground","42.0168","-124.1052","","","","Trillium ovatum Pursh ssp. ovatum "
"observation","304229","Melanthiaceae","Trillium ovatum","western trillium","Wilson, B.","","24 March 2006","2006","Lincoln","Salmon Creek Road","44.5934","-123.7283","217","","","Trillium ovatum Pursh "
"observation","299255","Melanthiaceae","Veratrum californicum","false-hellebore","Rolle, W., Brainerd, R., Wilson, B.","","19 July 2005","2005","Jackson","2.2 miles SW Dutchman Peak","42.0212","-122.9103","","","","Veratrum californicum Durand "
"observation","329509","Melanthiaceae","Toxicoscordion micranthum","small-flowered zigadenus","Morse, K.","","18 May 2007","2007","Josephine","Deer Creek Center - South","42.2826","-123.6515","382","","","Toxicoscordion micranthum (Eastw.) A. Heller "
"observation","384561","Melanthiaceae","Trillium ovatum ssp. ovatum","western trillium, western wakerobin","Wilson, B.","","18 April 2010","2010","Polk","Holly-Ivy list 21: Wildwood Road NW of the intersection with Gage Road","44.7376","-123.5294","172","","","Trillium ovatum Pursh ssp. ovatum "
"observation","298855","Melanthiaceae","Veratrum californicum","false-hellebore","Brainerd, R., Otting, N., Wilson, B.","","12 July 2005","2005","Crook","Dudley Creek","44.3289","-120.2544","1417","","","Veratrum californicum Durand "
"observation","301910","Melanthiaceae","Veratrum viride","","Harvey, T.","","2005 - 2011","2005","Douglas","Whitehorse meadows, including Wolf Lake","43.1486","-122.4501","1603","","","Veratrum viride Aiton "
"observation","395434","Melanthiaceae","Xerophyllum tenax","bear-grass, western turkeybeard, beargrass","Wilson, B., Otting, N., Coberly, C.","","13 May 2008","2008","Linn","Highway 20, Albany to Sisters, mile post 68 to 69","44.4073","-122.0610","","","","Xerophyllum tenax (Pursh) Nutt. "
"observation","395644","Melanthiaceae","Xerophyllum tenax","bear-grass, western turkeybeard, beargrass","Wilson, B., Otting, N., Coberly, C.","","13 May 2008","2008","Linn","Highway 20, Albany to Sisters, mile post 79 to 80","44.4240","-121.8783","","","","Xerophyllum tenax (Pursh) Nutt. "
"observation","372523","Melanthiaceae","Anticlea occidentalis","western stenanthium, bronze bells","Harvey, T.","","2007 - 2013","2007","Lane","Eagle Creek Road 5883","43.6779","-122.1824","930","","","Anticlea occidentalis (A. Gray) Zomlefer & Judd "
