"data_type","source","family","taxon","common","collector_observer","collectors_num","date","year","county","location","lat","long","elevation (m)","habitat","phenology","taxonauths"
"observation","299178","Urticaceae","Urtica dioica","stinging nettle","Brainerd, R., Wilson, B.","","18 July 2005","2005","Jackson","Mount Ashland, Pacific Crest Trail, south side","42.0801","-122.7269","2027","","","Urtica dioica L. "
"observation","311290","Urticaceae","Urtica dioica ssp. gracilis","northwest nettle, American stinging nettle","Brainerd, R.","","12 August 2005","2005","Lane","Hult Marsh","44.2501","-123.4958","253","","","Urtica dioica L. ssp. gracilis (Aiton) Selander "
"observation","383420","Urticaceae","Urtica dioica ssp. gracilis","northwest nettle, American stinging nettle","Wilson, B.","","10 September 2009","2009","Lincoln","Harlan Road at seep along Big Elk Creek","44.5622","-123.7712","33","","","Urtica dioica L. ssp. gracilis (Aiton) Selander "
"observation","416397","Urticaceae","Urtica dioica","stinging nettle","Newhouse, B.","","2007","2007","Benton","Jackson West, OSU Prairie","44.6129","-123.3032","189","","","Urtica dioica L. "
"observation","404119","Urticaceae","Urtica dioica","stinging nettle","Wilson, B., Otting, N.","","June 2012","2012","Crook","Prineville, from the Stafford Inn to Juniper Street","44.3043","-120.8318","889","","","Urtica dioica L. "
"observation","385139","Urticaceae","Urtica dioica ssp. gracilis","northwest nettle, American stinging nettle","Wilson, B.","","15 May 2010","2010","Benton","Mary's River Road and Shingle Hollow Road junction","44.6856","-123.5398","299","","","Urtica dioica L. ssp. gracilis (Aiton) Selander "
"observation","296303","Urticaceae","Urtica dioica","stinging nettle","Otting, N., Wilson, B.","","31 August 2005","2005","Clackamas","Bull Run Watershed: intersection of roads 12 and 14","45.4429","-122.1521","282","","","Urtica dioica L. "
"observation","319366","Urticaceae","Urtica dioica ssp. gracilis","northwest nettle, American stinging nettle","Wilson, B.","","2007","2007","Lincoln","near Eddyville School","44.6339","-123.7763","27","","","Urtica dioica L. ssp. gracilis (Aiton) Selander "
"observation","307727","Urticaceae","Urtica dioica","stinging nettle","Wilson, B., Brainerd, R.","","10 August 2006","2006","Benton","Rock Creek Watershed: road 3405 at boundary of City property and National Forest","44.5215","-123.4964","","","","Urtica dioica L. "
"observation","331130","Urticaceae","Urtica dioica ssp. gracilis","northwest nettle, American stinging nettle","Wilson, B.","","26 April 2008","2008","Lincoln","Blackberry Campground","44.3711","-123.8344","46","","","Urtica dioica L. ssp. gracilis (Aiton) Selander "
"observation","381174","Urticaceae","Urtica dioica ssp. gracilis","northwest nettle, American stinging nettle","Wilson, B.","","19 July 2010","2010","Benton","Takena Landing","44.6421","-123.1084","","","","Urtica dioica L. ssp. gracilis (Aiton) Selander "
"observation","335993","Urticaceae","Urtica dioica","stinging nettle","Halvorson, R.","","17 May 2004","2004","Wheeler","11S 25E Sections 22,23,24,27","44.5968","-119.6896","","","","Urtica dioica L. "
"observation","389409","Urticaceae","Urtica dioica","stinging nettle","Wilson, B.","","22 June 2007","2007","Klamath","Highway 97, mile post 256 to 257","42.4712","-121.8728","","","","Urtica dioica L. "
"observation","306754","Urticaceae","Urtica dioica","stinging nettle","Wilson, B.","","12 August 2006","2006","Multnomah","Lower Macleary Park","45.5352","-122.7113","","","","Urtica dioica L. "
"observation","409483","Urticaceae","Urtica dioica","stinging nettle","Wilson, B.","","31 July 2012","2012","Benton","Saxe property","44.6690","-123.0874","58","","","Urtica dioica L. "
"observation","384637","Urticaceae","Urtica dioica ssp. gracilis","northwest nettle, American stinging nettle","Wilson, B.","","18 April 2010","2010","Polk","Holly-Ivy list 23: Road 1400 tank trap","44.7584","-123.5195","169","","","Urtica dioica L. ssp. gracilis (Aiton) Selander "
"observation","336882","Urticaceae","Urtica dioica","stinging nettle","BLM Botanist","","17 May 2006","2006","Crook","19S 21E 06","43.9518","-120.2485","","","","Urtica dioica L. "
"observation","357184","Urticaceae","Urtica dioica ssp. gracilis","northwest nettle, American stinging nettle","Wilson, B., Otting, N.","","17 August 2008","2008","Wheeler","Highway 218, Clarno to Fossil","44.9479","-120.2142","959","","","Urtica dioica L. ssp. gracilis (Aiton) Selander "
"observation","196851","Urticaceae","Urtica dioica","stinging nettle","Bluhm, W.","","July 2003","2003","Josephine","Onion Creek Trail","42.4089","-123.6925","610","","","Urtica dioica L. "
"observation","191296","Urticaceae","Urtica dioica ssp. gracilis","northwest nettle, American stinging nettle","Bluhm, W.","","March 2003","2003","Benton","Dimple Hill","44.6158","-123.3201","160","","","Urtica dioica L. ssp. gracilis (Aiton) Selander "
"observation","336572","Urticaceae","Urtica dioica","stinging nettle","Halvorson, R.","","26 July 2005","2005","Crook","13S 15E 20 - 2005","44.4261","-120.9581","","","","Urtica dioica L. "
"observation","170509","Urticaceae","Urtica dioica ssp. gracilis","northwest nettle, American stinging nettle","Boyer, L.","","2002","2002","Lane","Vicinity of Eugene","44.0627","-122.9970","","","","Urtica dioica L. ssp. gracilis (Aiton) Selander "
"observation","389426","Urticaceae","Urtica dioica","stinging nettle","Wilson, B.","","22 June 2007","2007","Klamath","Highway 97, mile post 257 to 258","42.4565","-121.8695","","","","Urtica dioica L. "
"observation","418374","Urticaceae","Urtica dioica","stinging nettle","Maze, D.","","10 May 2014","2014","Multnomah","Catkin Marsh","45.5378","-122.7591","","","","Urtica dioica L. "
"observation","183467","Urticaceae","Urtica dioica","stinging nettle","Otting, N., Newhouse, B.","","25 June 2002","2002","Gilliam","Hay Creek and Six Mile Creek","45.4270","-120.3204","305","","","Urtica dioica L. "
"observation","291601","Urticaceae","Urtica dioica","stinging nettle","Wilson, B.","","2002","2002","Sherman","I-84, mile 100 to 101","45.6379","-120.9020","","","","Urtica dioica L. "
