"data_type","source","family","taxon","common","collector_observer","collectors_num","date","year","county","location","lat","long","elevation (m)","habitat","phenology","taxonauths"
"observation","329856","Primulaceae","Lysimachia latifolia","western starflower","Wilson, B.","","13 May 2008","2008","Lane","Paradise Campground","44.1859","-122.0915","463","","","Lysimachia latifolia (Hook.) Cholewa "
"observation","421790","Primulaceae","Lysimachia latifolia","western starflower","Harvey, T.","","2013","2013","Lane","Eagles Rest","43.8445","-122.7535","785","","","Lysimachia latifolia (Hook.) Cholewa "
"observation","384546","Primulaceae","Lysimachia latifolia","western starflower","Wilson, B.","","18 April 2010","2010","Benton","Fort Hoskins Park","44.6756","-123.4632","152","","","Lysimachia latifolia (Hook.) Cholewa "
"observation","368160","Primulaceae","Lysimachia latifolia","western starflower","Harvey, T.","","2005 - 2012","2005","Lane","Fall Creek Trail","43.9825","-122.5007","396","","","Lysimachia latifolia (Hook.) Cholewa "
"observation","296166","Primulaceae","Lysimachia latifolia","western starflower","Otting, N., Wilson, B.","","30 August 2005","2005","Clackamas","Bull Run Watershed: end of road 1000524","45.4573","-121.8923","853","","","Lysimachia latifolia (Hook.) Cholewa "
"observation","368457","Primulaceae","Douglasia laevigata","dwarf primrose","Harvey, T.","","5 August 2004","2004","Marion","French Creek Ridge ","44.7934","-122.1824","1244","","","Douglasia laevigata A. Gray "
"observation","423031","Primulaceae","Lysimachia latifolia","western starflower","Harvey, T.","","2011","2011","Lane","Mosaic Rock","43.4808","-122.4539","1036","","","Lysimachia latifolia (Hook.) Cholewa "
"observation","370275","Primulaceae","Dodecatheon jeffreyi","tall mountain shooting star, Jeffrey's shooting star","Harvey, T.","","2004 - 2007","2004","Linn","Monument Peak","44.6896","-122.3270","1219","","","Dodecatheon jeffreyi Van Houtte "
"observation","409138","Primulaceae","Lysimachia nummularia","creeping Jenny, moneywort","Wilson, B., Brainerd, R., Goklany, M., Neill, A.","","26 July 2012","2012","Linn","Bowers Rock State Park","44.6338","-123.1585","","","","Lysimachia nummularia L. "
"image","dig3858","Primulaceae","Dodecatheon hendersonii","Henderson's shooting star, broadleaf shooting star","Bruce Neil Newhouse","","April 5, 2004","2004","Lane","Green Island","44.1414","-123.1060","","","","Dodecatheon hendersonii A. Gray "
"image","dig26211","Primulaceae","Lysimachia europaea","northern starflower, arctic starflower","Gerald D. Carr","","July 14, 2010","2010","Clackamas","Trail 724 to Black Wolf Meadows/Anvil Lake, NFD Road 160, 14.2 mi. N of Ripplebrook; 1265m","45.1475","-121.8643","1265","","","Lysimachia europaea (L.) U. Manns & Anderb. "
"observation","202163","Primulaceae","Dodecatheon jeffreyi","tall mountain shooting star, Jeffrey's shooting star","Harvey, T.","","2003 - 2004","2003","Lane","Potholes/Olallie Trail","44.0781","-122.0708","1384","","","Dodecatheon jeffreyi Van Houtte "
"observation","302065","Primulaceae","Douglasia laevigata","dwarf primrose","Harvey, T.","","2004 - 2011","2004","Clackamas","Table Rock Wilderness Trail","44.9633","-122.3238","1036","","","Douglasia laevigata A. Gray "
"observation","201048","Primulaceae","Lysimachia latifolia","western starflower","Harvey, T.","","4 July 2003","2003","Linn","Bruno Meadows Trail","44.6331","-122.0028","1311","","","Lysimachia latifolia (Hook.) Cholewa "
"observation","196849","Primulaceae","Lysimachia latifolia","western starflower","Bluhm, W.","","July 2003","2003","Josephine","Onion Creek Trail","42.4089","-123.6925","610","","","Lysimachia latifolia (Hook.) Cholewa "
"observation","327646","Primulaceae","Lysimachia latifolia","western starflower","Morse, K.","","24 July 2007","2007","Josephine","Deer Creek Center - North","42.2997","-123.6491","456","","","Lysimachia latifolia (Hook.) Cholewa "
"observation","201067","Primulaceae","Dodecatheon jeffreyi","tall mountain shooting star, Jeffrey's shooting star","Harvey, T.","","2003 - 2013","2003","Linn","Bruno Meadows: Harvey","44.6477","-122.0028","1244","","","Dodecatheon jeffreyi Van Houtte "
"image","dig40865","Primulaceae","Androsace filiformis","slender stemmed fairy candelabra, slender rock jasmine","Gerald D. Carr","","July 13, 2015","2015","Hood River","Dirt road track, just off NFD Rd. 44 (Dufur Mill Rd.), vic. Bottle Prairie, ca. 10 air mi. E of Mt. Hood; 1394m; 45.39508&#176; N -121.50015&#176; W","45.3951","-121.5002","1394","","","Androsace filiformis Retz. "
"observation","402702","Primulaceae","Cyclamen purpurascens","Cyclamen","Soreng, R.","","2009","2009","Lane","Soreng SE Eugene","44.0005","-123.0590","300","","","Cyclamen purpurascens Mill. "
"observation","370761","Primulaceae","Lysimachia europaea","northern starflower, arctic starflower","Harvey, T.","","13 September 2007","2007","Marion","Pigeon Prairie and Little Pigeon Prairie","44.7207","-121.9373","1094","","","Lysimachia europaea (L.) U. Manns & Anderb. "
