"data_type","source","family","taxon","common","collector_observer","collectors_num","date","year","county","location","lat","long","elevation (m)","habitat","phenology","taxonauths"
"observation","305880","Nymphaeaceae","Nuphar polysepala","yellow pond lily, wakas","Coberly, C., Wilson, B.","","19 July 2006","2006","Coos","Lost Lake ACEC","43.0254","-124.4334","6","","","Nuphar polysepala Engelm. "
"observation","197553","Nymphaeaceae","Nuphar polysepala","yellow pond lily, wakas","Bluhm, W., Myers, E.","","2003","2003","Marion","Opal Lake and Trail","44.7935","-122.2232","1018","","","Nuphar polysepala Engelm. "
"observation","379751","Nymphaeaceae","Nuphar polysepala","yellow pond lily, wakas","Bluhm, W., Myers, E.","","11 October 2010","2010","Jefferson or Marion","Olallie Lake Scenic Area Loop Trail","44.8126","-121.8147","1417","","","Nuphar polysepala Engelm. "
"observation","322798","Nymphaeaceae","Nuphar polysepala","yellow pond lily, wakas","Otting, N., Wilson, B.","","22 June 2007","2007","Klamath","Wood River Wetlands, transplant site","42.5981","-121.9446","1260","","","Nuphar polysepala Engelm. "
"observation","299024","Nymphaeaceae","Nuphar polysepala","yellow pond lily, wakas","Wilson, B.","","15 July 2005","2005","Lincoln","East Devil's Lake","44.9679","-123.9962","","","","Nuphar polysepala Engelm. "
"image","dig17137","Nymphaeaceae","Nuphar polysepala","yellow pond lily, wakas","Gerald D. Carr","","July 19, 2008","2008","Benton","Porter Lake, west side of,  near junction of Smith Loop and Hurlburt Road, S of Corvallis; 44.4477&#176; N -123.24529&#176; W","44.4477","-123.2453","","","","Nuphar polysepala Engelm. "
"observation","403105","Nymphaeaceae","Nuphar polysepala","yellow pond lily, wakas","Newhouse, B.","","2011","2011","Lane","Confluence of Middle and Coast Forks Willamette River and S side of Middle Fork","44.0219","-122.9750","136","","","Nuphar polysepala Engelm. "
"observation","382416","Nymphaeaceae","Nuphar polysepala","yellow pond lily, wakas","Wilson, B., Otting, N.","","15 July 2009","2009","Josephine","Bigelow Lake","42.0956","-123.3735","1638","","","Nuphar polysepala Engelm. "
"image","dig39163","Nymphaeaceae","Nymphaea odorata ssp. odorata","fragrant water lily, white water lily","Gerald D. Carr","","August 5, 2014","2014","Coos","Saunders Lake County Park, just off Hwy 101, N of North Bend; 20m; 43.53017&#176; N -124.21679&#176; W","43.5302","-124.2168","20","","","Nymphaea odorata Aiton ssp. odorata "
"image","dig26475","Nymphaeaceae","Nymphaea odorata ssp. odorata","fragrant water lily, white water lily","Bruce Neil Newhouse","","August 27, 2008","2008","Clackamas","Molalla River State Park; 45.294742&#176; N -122.700483&#176; W","45.2947","-122.7005","","","","Nymphaea odorata Aiton ssp. odorata "
"image","dig26474","Nymphaeaceae","Nymphaea odorata ssp. odorata","fragrant water lily, white water lily","Bruce Neil Newhouse","","August 27, 2008","2008","Clackamas","Molalla River State Park; 45.294742&#176; N -122.700483&#176; W","45.2947","-122.7005","","","","Nymphaea odorata Aiton ssp. odorata "
"observation","308611","Nymphaeaceae","Nuphar polysepala","yellow pond lily, wakas","Wilson, B.","","7 September 2006","2006","Coos","Bradley Lake Boat Ramp","43.0634","-124.4230","17","","","Nuphar polysepala Engelm. "
"observation","302573","Nymphaeaceae","Nuphar polysepala","yellow pond lily, wakas","Brainerd, R., Blakeley-Smith, M.","","August 2005","2005","Linn","meadow at Lake Anne","44.5712","-121.8735","1202","","","Nuphar polysepala Engelm. "
"observation","417625","Nymphaeaceae","Nuphar polysepala","yellow pond lily, wakas","NPSO - Portland","","2013","2013","Multnomah","Sauvie Island: Seal Lake","45.7504","-122.8138","","","","Nuphar polysepala Engelm. "
